Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
Main gate,Morn,Tuesday,67.4945689,,Main gate,Noon,Tuesday,62.5089424,,Main gate,Afternoon,Tuesday,61.86117647,,Main gate,Morn,Wednesday,56.18652,,Main gate,Noon,Wednesday,,63.7072064,Main gate,Afternoon,Wednesday,65.48882353,,Main gate,Morn,Saturday,59.41627451,,Main gate,Noon,Saturday,66.5159956,,Main gate,Afternoon,Saturday,66.89784314,,Main gate,Morn,Sunday,56.76945528,,Main gate,Noon,Sunday,55.34310549,,Main gate,Afternoon,Sunday,51.9472549,,Nassau gate,Morn,Tuesday,58.29620941,,Nassau gate,Noon,Tuesday,72.6706,,Nassau gate,Afternoon,Tuesday,54.50302,,Nassau gate,Morn,Wednesday,51.88331319,,Nassau gate,Noon,Wednesday,67.6193614,,Nassau gate,Afternoon,Wednesday,53.24082,,Nassau gate,Morn,Saturday,59.42283506,,Nassau gate,Noon,Saturday,67.23116258,,Nassau gate,Afternoon,Saturday,63.02714031,,Nassau gate,Morn,Sunday,45.71907238,,Nassau gate,Noon,Sunday,67.90497998,,Nassau gate,Afternoon,Sunday,62.45115608,,Pearse gate,Morn,Tuesday,71.05514132,,Pearse gate,Noon,Tuesday,45.12462619,,Pearse gate,Afternoon,Tuesday,59.1985079,,Pearse gate,Morn,Wednesday,62.62675845,,Pearse gate,Noon,Wednesday,64.61089934,,Pearse gate,Afternoon,Wednesday,65.9956,,Pearse gate,Morn,Saturday,55.79824985,,Pearse gate,Noon,Saturday,67.4689545,,Pearse gate,Afternoon,Saturday,52.01012562,,Pearse gate,Morn,Sunday,54.6996709,,Pearse gate,Noon,Sunday,71.6856,,Pearse gate,Afternoon,Sunday,58.77839545
Main gate,Morn,Tuesday,67.7770268,,Main gate,Noon,Tuesday,64.260324,,Main gate,Afternoon,Tuesday,70.82529412,,Main gate,Morn,Wednesday,53.587,,Main gate,Noon,Wednesday,,59.831373,Main gate,Afternoon,Wednesday,65.75,,Main gate,Morn,Saturday,62.66098039,,Main gate,Noon,Saturday,67.2157232,,Main gate,Afternoon,Saturday,60.40333333,,Main gate,Morn,Sunday,58.18544382,,Main gate,Noon,Sunday,59.2720911,,Main gate,Afternoon,Sunday,56.16705882,,Nassau gate,Morn,Tuesday,61.8931726,,Nassau gate,Noon,Tuesday,75.334,,Nassau gate,Afternoon,Tuesday,55.06435,,Nassau gate,Morn,Wednesday,52.67691032,,Nassau gate,Noon,Wednesday,65.4015255,,Nassau gate,Afternoon,Wednesday,52.96977,,Nassau gate,Morn,Saturday,65.53694015,,Nassau gate,Noon,Saturday,67.69878799,,Nassau gate,Afternoon,Saturday,59.29284665,,Nassau gate,Morn,Sunday,45.76635852,,Nassau gate,Noon,Sunday,65.59889103,,Nassau gate,Afternoon,Sunday,63.46450386,,Pearse gate,Morn,Tuesday,68.82414452,,Pearse gate,Noon,Tuesday,41.00687432,,Pearse gate,Afternoon,Tuesday,55.96030279,,Pearse gate,Morn,Wednesday,65.40167575,,Pearse gate,Noon,Wednesday,65.0024153,,Pearse gate,Afternoon,Wednesday,69.6208,,Pearse gate,Morn,Saturday,53.26858585,,Pearse gate,Noon,Saturday,62.3930207,,Pearse gate,Afternoon,Saturday,52.52509777,,Pearse gate,Morn,Sunday,53.1100632,,Pearse gate,Noon,Sunday,66.0028,,Pearse gate,Afternoon,Sunday,60.12622818
Main gate,Morn,Tuesday,67.39309,,Main gate,Noon,Tuesday,65.963786,,Main gate,Afternoon,Tuesday,73.57823529,,Main gate,Morn,Wednesday,55.90665,,Main gate,Noon,Wednesday,,60.4373833,Main gate,Afternoon,Wednesday,64.22235294,,Main gate,Morn,Saturday,59.74,,Main gate,Noon,Saturday,66.6344273,,Main gate,Afternoon,Saturday,52.8745098,,Main gate,Morn,Sunday,57.19321932,,Main gate,Noon,Sunday,62.06051811,,Main gate,Afternoon,Sunday,55.47333333,,Nassau gate,Morn,Tuesday,61.10430255,,Nassau gate,Noon,Tuesday,73.4718,,Nassau gate,Afternoon,Tuesday,57.30086,,Nassau gate,Morn,Wednesday,53.02563999,,Nassau gate,Noon,Wednesday,66.0532732,,Nassau gate,Afternoon,Wednesday,52.69042,,Nassau gate,Morn,Saturday,65.65374374,,Nassau gate,Noon,Saturday,71.14068223,,Nassau gate,Afternoon,Saturday,57.60510573,,Nassau gate,Morn,Sunday,47.08870523,,Nassau gate,Noon,Sunday,65.0400471,,Nassau gate,Afternoon,Sunday,63.87737558,,Pearse gate,Morn,Tuesday,69.51128786,,Pearse gate,Noon,Tuesday,37.55228439,,Pearse gate,Afternoon,Tuesday,56.78526266,,Pearse gate,Morn,Wednesday,66.27897647,,Pearse gate,Noon,Wednesday,62.95056647,,Pearse gate,Afternoon,Wednesday,62.358,,Pearse gate,Morn,Saturday,58.36936184,,Pearse gate,Noon,Saturday,67.6924253,,Pearse gate,Afternoon,Saturday,51.97223177,,Pearse gate,Morn,Sunday,53.18220399,,Pearse gate,Noon,Sunday,66.1538,,Pearse gate,Afternoon,Sunday,57.34701545
Main gate,Morn,Tuesday,68.2880941,,Main gate,Noon,Tuesday,67.6193614,,Main gate,Afternoon,Tuesday,70.26647059,,Main gate,Morn,Wednesday,57.04433,,Main gate,Noon,Wednesday,,59.7950655,Main gate,Afternoon,Wednesday,61.84078431,,Main gate,Morn,Saturday,59.19137255,,Main gate,Noon,Saturday,68.3072859,,Main gate,Afternoon,Saturday,50.48019608,,Main gate,Morn,Sunday,56.11670276,,Main gate,Noon,Sunday,64.20299927,,Main gate,Afternoon,Sunday,52.62529412,,Nassau gate,Morn,Tuesday,57.57298219,,Nassau gate,Noon,Tuesday,74.8022,,Nassau gate,Afternoon,Tuesday,58.72433,,Nassau gate,Morn,Wednesday,54.01398917,,Nassau gate,Noon,Wednesday,63.527919,,Nassau gate,Afternoon,Wednesday,55.20164,,Nassau gate,Morn,Saturday,63.32125046,,Nassau gate,Noon,Saturday,63.25355843,,Nassau gate,Afternoon,Saturday,54.96636685,,Nassau gate,Morn,Sunday,47.53531969,,Nassau gate,Noon,Sunday,66.6599141,,Nassau gate,Afternoon,Sunday,65.28804854,,Pearse gate,Morn,Tuesday,70.20778789,,Pearse gate,Noon,Tuesday,43.99902845,,Pearse gate,Afternoon,Tuesday,63.72110212,,Pearse gate,Morn,Wednesday,62.91853609,,Pearse gate,Noon,Wednesday,64.14045149,,Pearse gate,Afternoon,Wednesday,69.0724,,Pearse gate,Morn,Saturday,55.57448979,,Pearse gate,Noon,Saturday,66.4639741,,Pearse gate,Afternoon,Saturday,51.49881501,,Pearse gate,Morn,Sunday,51.05745946,,Pearse gate,Noon,Sunday,58.6126,,Pearse gate,Afternoon,Sunday,57.8565294
Main gate,Morn,Tuesday,67.1319399,,Main gate,Noon,Tuesday,65.4015255,,Main gate,Afternoon,Tuesday,68.51058824,,Main gate,Morn,Wednesday,55.41158,,Main gate,Noon,Wednesday,,60.5323651,Main gate,Afternoon,Wednesday,62.01960784,,Main gate,Morn,Saturday,61.82176471,,Main gate,Noon,Saturday,60.4094458,,Main gate,Afternoon,Saturday,49.46039216,,Main gate,Morn,Sunday,60.89662788,,Main gate,Noon,Sunday,63.5981626,,Main gate,Afternoon,Sunday,53.69352941,,Nassau gate,Morn,Tuesday,55.46092254,,Nassau gate,Noon,Tuesday,74.7702,,Nassau gate,Afternoon,Tuesday,58.31923,,Nassau gate,Morn,Wednesday,65.28515878,,Nassau gate,Noon,Wednesday,62.7492686,,Nassau gate,Afternoon,Wednesday,54.34967,,Nassau gate,Morn,Saturday,63.72315963,,Nassau gate,Noon,Saturday,59.95380196,,Nassau gate,Afternoon,Saturday,60.63085047,,Nassau gate,Morn,Sunday,50.29395111,,Nassau gate,Noon,Sunday,65.66030424,,Nassau gate,Afternoon,Sunday,68.01980461,,Pearse gate,Morn,Tuesday,69.36583684,,Pearse gate,Noon,Tuesday,44.66755788,,Pearse gate,Afternoon,Tuesday,58.62183898,,Pearse gate,Morn,Wednesday,67.13163291,,Pearse gate,Noon,Wednesday,59.37099941,,Pearse gate,Afternoon,Wednesday,69.2728,,Pearse gate,Morn,Saturday,55.19315033,,Pearse gate,Noon,Saturday,64.5958335,,Pearse gate,Afternoon,Saturday,51.72739257,,Pearse gate,Morn,Sunday,52.75746455,,Pearse gate,Noon,Sunday,66.8686,,Pearse gate,Afternoon,Sunday,57.58900085
Main gate,Morn,Tuesday,66.175569,,Main gate,Noon,Tuesday,66.0532732,,Main gate,Afternoon,Tuesday,72.31196078,,Main gate,Morn,Wednesday,65.05315,,Main gate,Noon,Wednesday,,60.1211566,Main gate,Afternoon,Wednesday,63.94647059,,Main gate,Morn,Saturday,61.34862745,,Main gate,Noon,Saturday,59.7004425,,Main gate,Afternoon,Saturday,48.75862745,,Main gate,Morn,Sunday,60.19218403,,Main gate,Noon,Sunday,60.78173333,,Main gate,Afternoon,Sunday,57.80980392,,Nassau gate,Morn,Tuesday,55.544119,,Nassau gate,Noon,Tuesday,76.6978,,Nassau gate,Afternoon,Tuesday,56.87894,,Nassau gate,Morn,Wednesday,67.00462368,,Nassau gate,Noon,Wednesday,65.692349,,Nassau gate,Afternoon,Wednesday,55.21817,,Nassau gate,Morn,Saturday,63.59418658,,Nassau gate,Noon,Saturday,67.79892923,,Nassau gate,Afternoon,Saturday,61.73532311,,Nassau gate,Morn,Sunday,49.40305265,,Nassau gate,Noon,Sunday,65.35904068,,Nassau gate,Afternoon,Sunday,65.65025929,,Pearse gate,Morn,Tuesday,68.42172259,,Pearse gate,Noon,Tuesday,43.81541749,,Pearse gate,Afternoon,Tuesday,58.06460321,,Pearse gate,Morn,Wednesday,67.32452085,,Pearse gate,Noon,Wednesday,61.2834668,,Pearse gate,Afternoon,Wednesday,66.0322,,Pearse gate,Morn,Saturday,56.87278521,,Pearse gate,Noon,Saturday,64.5019496,,Pearse gate,Afternoon,Saturday,53.80576157,,Pearse gate,Morn,Sunday,51.96922407,,Pearse gate,Noon,Sunday,71.6488,,Pearse gate,Afternoon,Sunday,57.34985533
Main gate,Morn,Tuesday,66.0130736,,Main gate,Noon,Tuesday,63.527919,,Main gate,Afternoon,Tuesday,69.16392157,,Main gate,Morn,Wednesday,67.14228,,Main gate,Noon,Wednesday,,62.0091576,Main gate,Afternoon,Wednesday,67.38901961,,Main gate,Morn,Saturday,61.63470588,,Main gate,Noon,Saturday,63.7420688,,Main gate,Afternoon,Saturday,50.55137255,,Main gate,Morn,Sunday,57.4970335,,Main gate,Noon,Sunday,58.59228592,,Main gate,Afternoon,Sunday,52.78196078,,Nassau gate,Morn,Tuesday,58.37785434,,Nassau gate,Noon,Tuesday,77.0448,,Nassau gate,Afternoon,Tuesday,55.66397,,Nassau gate,Morn,Wednesday,68.29352694,,Nassau gate,Noon,Wednesday,64.3373688,,Nassau gate,Afternoon,Wednesday,51.87732,,Nassau gate,Morn,Saturday,65.89397223,,Nassau gate,Noon,Saturday,63.48709321,,Nassau gate,Afternoon,Saturday,57.76862132,,Nassau gate,Morn,Sunday,46.83257158,,Nassau gate,Noon,Sunday,66.95796982,,Nassau gate,Afternoon,Sunday,68.18167774,,Pearse gate,Morn,Tuesday,69.21784317,,Pearse gate,Noon,Tuesday,45.206348,,Pearse gate,Afternoon,Tuesday,55.45426953,,Pearse gate,Morn,Wednesday,68.07924594,,Pearse gate,Noon,Wednesday,63.42550541,,Pearse gate,Afternoon,Wednesday,65.906,,Pearse gate,Morn,Saturday,55.26629619,,Pearse gate,Noon,Saturday,62.9655778,,Pearse gate,Afternoon,Saturday,53.48648812,,Pearse gate,Morn,Sunday,54.35873661,,Pearse gate,Noon,Sunday,75.7014,,Pearse gate,Afternoon,Sunday,57.28834659
Main gate,Morn,Tuesday,66.3077973,,Main gate,Noon,Tuesday,62.7492686,,Main gate,Afternoon,Tuesday,71.45352941,,Main gate,Morn,Wednesday,67.47224,,Main gate,Noon,Wednesday,,60.7555034,Main gate,Afternoon,Wednesday,63.27039216,,Main gate,Morn,Saturday,63.98313725,,Main gate,Noon,Saturday,63.8445874,,Main gate,Afternoon,Saturday,52.21294118,,Main gate,Morn,Sunday,60.60512385,,Main gate,Noon,Sunday,54.34441929,,Main gate,Afternoon,Sunday,51.46117647,,Nassau gate,Morn,Tuesday,56.78739221,,Nassau gate,Noon,Tuesday,79.7262,,Nassau gate,Afternoon,Tuesday,58.20701,,Nassau gate,Morn,Wednesday,70.64583652,,Nassau gate,Noon,Wednesday,65.6933956,,Nassau gate,Afternoon,Wednesday,50.01039,,Nassau gate,Morn,Saturday,63.89773746,,Nassau gate,Noon,Saturday,64.86134729,,Nassau gate,Afternoon,Saturday,55.67507286,,Nassau gate,Morn,Sunday,45.97099085,,Nassau gate,Noon,Sunday,67.56602643,,Nassau gate,Afternoon,Sunday,66.35655404,,Pearse gate,Morn,Tuesday,64.95902557,,Pearse gate,Noon,Tuesday,35.96779292,,Pearse gate,Afternoon,Tuesday,51.83146943,,Pearse gate,Morn,Wednesday,67.15834134,,Pearse gate,Noon,Wednesday,65.83400258,,Pearse gate,Afternoon,Wednesday,67.7976,,Pearse gate,Morn,Saturday,58.08210598,,Pearse gate,Noon,Saturday,64.4456657,,Pearse gate,Afternoon,Saturday,53.7367761,,Pearse gate,Morn,Sunday,53.63240802,,Pearse gate,Noon,Sunday,75.2242,,Pearse gate,Afternoon,Sunday,59.14981078
Main gate,Morn,Tuesday,73.265892,,Main gate,Noon,Tuesday,65.692349,,Main gate,Afternoon,Tuesday,67.91862745,,Main gate,Morn,Wednesday,64.38087,,Main gate,Noon,Wednesday,,64.8897279,Main gate,Afternoon,Wednesday,63.97882353,,Main gate,Morn,Saturday,60.28470588,,Main gate,Noon,Saturday,62.3047334,,Main gate,Afternoon,Saturday,54.18529412,,Main gate,Morn,Sunday,60.81441851,,Main gate,Noon,Sunday,53.08449837,,Main gate,Afternoon,Sunday,51.82254902,,Nassau gate,Morn,Tuesday,55.02859221,,Nassau gate,Noon,Tuesday,78.3782,,Nassau gate,Afternoon,Tuesday,64.05167,,Nassau gate,Morn,Wednesday,66.49418643,,Nassau gate,Noon,Wednesday,66.1844005,,Nassau gate,Afternoon,Wednesday,49.41451,,Nassau gate,Morn,Saturday,60.22658941,,Nassau gate,Noon,Saturday,66.08319006,,Nassau gate,Afternoon,Saturday,55.72957072,,Nassau gate,Morn,Sunday,46.95059291,,Nassau gate,Noon,Sunday,65.61889725,,Nassau gate,Afternoon,Sunday,66.91560205,,Pearse gate,Morn,Tuesday,67.95441965,,Pearse gate,Noon,Tuesday,37.99787276,,Pearse gate,Afternoon,Tuesday,47.75764333,,Pearse gate,Morn,Wednesday,65.0210894,,Pearse gate,Noon,Wednesday,61.31615831,,Pearse gate,Afternoon,Wednesday,64.046,,Pearse gate,Morn,Saturday,56.15852928,,Pearse gate,Noon,Saturday,66.0971997,,Pearse gate,Afternoon,Saturday,52.83472851,,Pearse gate,Morn,Sunday,53.05864934,,Pearse gate,Noon,Sunday,69.9676,,Pearse gate,Afternoon,Sunday,57.16023444
Main gate,Morn,Tuesday,69.1698257,,Main gate,Noon,Tuesday,64.3373688,,Main gate,Afternoon,Tuesday,69.16156863,,Main gate,Morn,Wednesday,62.24303,,Main gate,Noon,Wednesday,,61.161244,Main gate,Afternoon,Wednesday,65.49803922,,Main gate,Morn,Saturday,57.95392157,,Main gate,Noon,Saturday,62.4804671,,Main gate,Afternoon,Saturday,58.36607843,,Main gate,Morn,Sunday,59.2346986,,Main gate,Noon,Sunday,53.79641456,,Main gate,Afternoon,Sunday,50.53313725,,Nassau gate,Morn,Tuesday,54.71263584,,Nassau gate,Noon,Tuesday,76.2874,,Nassau gate,Afternoon,Tuesday,62.61171,,Nassau gate,Morn,Wednesday,61.48429259,,Nassau gate,Noon,Wednesday,67.0272487,,Nassau gate,Afternoon,Wednesday,49.58881,,Nassau gate,Morn,Saturday,63.4566919,,Nassau gate,Noon,Saturday,63.87722389,,Nassau gate,Afternoon,Saturday,65.26142258,,Nassau gate,Morn,Sunday,51.23113582,,Nassau gate,Noon,Sunday,66.60145597,,Nassau gate,Afternoon,Sunday,63.40494521,,Pearse gate,Morn,Tuesday,70.35030333,,Pearse gate,Noon,Tuesday,47.4797387,,Pearse gate,Afternoon,Tuesday,48.02072606,,Pearse gate,Morn,Wednesday,65.24913219,,Pearse gate,Noon,Wednesday,64.13915318,,Pearse gate,Afternoon,Wednesday,61.5704,,Pearse gate,Morn,Saturday,56.45957922,,Pearse gate,Noon,Saturday,63.6064086,,Pearse gate,Afternoon,Saturday,52.65056067,,Pearse gate,Morn,Sunday,52.29459435,,Pearse gate,Noon,Sunday,69.6464,,Pearse gate,Afternoon,Sunday,55.56162803
Main gate,Morn,Tuesday,66.876518,,Main gate,Noon,Tuesday,65.6933956,,Main gate,Afternoon,Tuesday,64.78627451,,Main gate,Morn,Wednesday,58.90175,,Main gate,Noon,Wednesday,,64.1602234,Main gate,Afternoon,Wednesday,64.64313725,,Main gate,Morn,Saturday,59.14921569,,Main gate,Noon,Saturday,67.2812792,,Main gate,Afternoon,Saturday,51.48019608,,Main gate,Morn,Sunday,59.00858078,,Main gate,Noon,Sunday,58.93790302,,Main gate,Afternoon,Sunday,51.36235294,,Nassau gate,Morn,Tuesday,55.18840022,,Nassau gate,Noon,Tuesday,74.6934,,Nassau gate,Afternoon,Tuesday,52.87895,,Nassau gate,Morn,Wednesday,64.26687233,,Nassau gate,Noon,Wednesday,63.7339861,,Nassau gate,Afternoon,Wednesday,50.33706,,Nassau gate,Morn,Saturday,63.90972319,,Nassau gate,Noon,Saturday,65.8580119,,Nassau gate,Afternoon,Saturday,67.97960744,,Nassau gate,Morn,Sunday,51.88774124,,Nassau gate,Noon,Sunday,66.71936354,,Nassau gate,Afternoon,Sunday,68.18409673,,Pearse gate,Morn,Tuesday,68.99996305,,Pearse gate,Noon,Tuesday,46.99997034,,Pearse gate,Afternoon,Tuesday,48.13456654,,Pearse gate,Morn,Wednesday,67.46623426,,Pearse gate,Noon,Wednesday,66.7696092,,Pearse gate,Afternoon,Wednesday,67.141,,Pearse gate,Morn,Saturday,56.34719182,,Pearse gate,Noon,Saturday,68.1576272,,Pearse gate,Afternoon,Saturday,53.76122929,,Pearse gate,Morn,Sunday,54.15039757,,Pearse gate,Noon,Sunday,72.444,,Pearse gate,Afternoon,Sunday,55.01815298
Main gate,Morn,Tuesday,67.8665022,,Main gate,Noon,Tuesday,66.1844005,,Main gate,Afternoon,Tuesday,56.53705882,,Main gate,Morn,Wednesday,58.1002,,Main gate,Noon,Wednesday,,63.1556892,Main gate,Afternoon,Wednesday,66.99196078,,Main gate,Morn,Saturday,58.48509804,,Main gate,Noon,Saturday,64.6207369,,Main gate,Afternoon,Saturday,48.08882353,,Main gate,Morn,Sunday,57.2215114,,Main gate,Noon,Sunday,59.20744433,,Main gate,Afternoon,Sunday,54.72980392,,Nassau gate,Morn,Tuesday,56.38687929,,Nassau gate,Noon,Tuesday,77.2162,,Nassau gate,Afternoon,Tuesday,55.67136,,Nassau gate,Morn,Wednesday,61.21288992,,Nassau gate,Noon,Wednesday,65.7382661,,Nassau gate,Afternoon,Wednesday,54.51501,,Nassau gate,Morn,Saturday,59.8276278,,Nassau gate,Noon,Saturday,64.98749191,,Nassau gate,Afternoon,Saturday,65.89422705,,Nassau gate,Morn,Sunday,49.9316588,,Nassau gate,Noon,Sunday,60.69739477,,Nassau gate,Afternoon,Sunday,66.5362157,,Pearse gate,Morn,Tuesday,64.24288543,,Pearse gate,Noon,Tuesday,41.40420975,,Pearse gate,Afternoon,Tuesday,45.08409985,,Pearse gate,Morn,Wednesday,67.92164996,,Pearse gate,Noon,Wednesday,65.94956161,,Pearse gate,Afternoon,Wednesday,65.9662,,Pearse gate,Morn,Saturday,54.95351762,,Pearse gate,Noon,Saturday,63.760465,,Pearse gate,Afternoon,Saturday,51.88380624,,Pearse gate,Morn,Sunday,53.08667825,,Pearse gate,Noon,Sunday,73.1516,,Pearse gate,Afternoon,Sunday,58.62250921
Main gate,Morn,Tuesday,67.1352915,,Main gate,Noon,Tuesday,67.0272487,,Main gate,Afternoon,Tuesday,67.0454902,,Main gate,Morn,Wednesday,63.05259,,Main gate,Noon,Wednesday,,65.1511073,Main gate,Afternoon,Wednesday,68.5454902,,Main gate,Morn,Saturday,58.97588235,,Main gate,Noon,Saturday,66.8081752,,Main gate,Afternoon,Saturday,48.77039216,,Main gate,Morn,Sunday,57.32212357,,Main gate,Noon,Sunday,59.17005497,,Main gate,Afternoon,Sunday,57.27568627,,Nassau gate,Morn,Tuesday,56.56050664,,Nassau gate,Noon,Tuesday,77.3122,,Nassau gate,Afternoon,Tuesday,53.25201,,Nassau gate,Morn,Wednesday,60.87588605,,Nassau gate,Noon,Wednesday,65.9062727,,Nassau gate,Afternoon,Wednesday,53.66742,,Nassau gate,Morn,Saturday,63.91488651,,Nassau gate,Noon,Saturday,65.70658225,,Nassau gate,Afternoon,Saturday,65.92943696,,Nassau gate,Morn,Sunday,50.93291885,,Nassau gate,Noon,Sunday,59.85142426,,Nassau gate,Afternoon,Sunday,64.29533883,,Pearse gate,Morn,Tuesday,66.48254424,,Pearse gate,Noon,Tuesday,46.94535104,,Pearse gate,Afternoon,Tuesday,45.61352881,,Pearse gate,Morn,Wednesday,67.24749192,,Pearse gate,Noon,Wednesday,62.97643387,,Pearse gate,Afternoon,Wednesday,67.9998,,Pearse gate,Morn,Saturday,55.60699752,,Pearse gate,Noon,Saturday,63.4639814,,Pearse gate,Afternoon,Saturday,52.78982661,,Pearse gate,Morn,Sunday,53.14829681,,Pearse gate,Noon,Sunday,71.1728,,Pearse gate,Afternoon,Sunday,56.92778526
Main gate,Morn,Tuesday,66.6490717,,Main gate,Noon,Tuesday,63.7339861,,Main gate,Afternoon,Tuesday,68.4854902,,Main gate,Morn,Wednesday,61.54792,,Main gate,Noon,Wednesday,,61.4999613,Main gate,Afternoon,Wednesday,68.65882353,,Main gate,Morn,Saturday,55.58,,Main gate,Noon,Saturday,64.7026196,,Main gate,Afternoon,Saturday,48.50470588,,Main gate,Morn,Sunday,57.80500587,,Main gate,Noon,Sunday,56.88144621,,Main gate,Afternoon,Sunday,55.82666667,,Nassau gate,Morn,Tuesday,60.20366107,,Nassau gate,Noon,Tuesday,76.9878,,Nassau gate,Afternoon,Tuesday,53.55804,,Nassau gate,Morn,Wednesday,59.35217052,,Nassau gate,Noon,Wednesday,65.1789965,,Nassau gate,Afternoon,Wednesday,49.19618,,Nassau gate,Morn,Saturday,69.1686824,,Nassau gate,Noon,Saturday,65.27316225,,Nassau gate,Afternoon,Saturday,65.29285858,,Nassau gate,Morn,Sunday,50.55659312,,Nassau gate,Noon,Sunday,59.60415507,,Nassau gate,Afternoon,Sunday,65.50476364,,Pearse gate,Morn,Tuesday,62.20679614,,Pearse gate,Noon,Tuesday,32.93044243,,Pearse gate,Afternoon,Tuesday,45.4522205,,Pearse gate,Morn,Wednesday,69.31618312,,Pearse gate,Noon,Wednesday,62.10670278,,Pearse gate,Afternoon,Wednesday,67.021,,Pearse gate,Morn,Saturday,57.4067419,,Pearse gate,Noon,Saturday,65.5454946,,Pearse gate,Afternoon,Saturday,51.05772441,,Pearse gate,Morn,Sunday,54.03102296,,Pearse gate,Noon,Sunday,69.6314,,Pearse gate,Afternoon,Sunday,58.59188948
Main gate,Morn,Tuesday,67.0046215,,Main gate,Noon,Tuesday,65.7382661,,Main gate,Afternoon,Tuesday,68.52509804,,Main gate,Morn,Wednesday,61.09773,,Main gate,Noon,Wednesday,,60.5907769,Main gate,Afternoon,Wednesday,65.6872549,,Main gate,Morn,Saturday,61.56764706,,Main gate,Noon,Saturday,61.7691589,,Main gate,Afternoon,Saturday,50.60686275,,Main gate,Morn,Sunday,56.48943763,,Main gate,Noon,Sunday,54.47474897,,Main gate,Afternoon,Sunday,57.56705882,,Nassau gate,Morn,Tuesday,57.822202,,Nassau gate,Noon,Tuesday,76.2656,,Nassau gate,Afternoon,Tuesday,58.20838,,Nassau gate,Morn,Wednesday,61.22890881,,Nassau gate,Noon,Wednesday,65.5425361,,Nassau gate,Afternoon,Wednesday,50.98781,,Nassau gate,Morn,Saturday,67.58690908,,Nassau gate,Noon,Saturday,64.30950452,,Nassau gate,Afternoon,Saturday,62.43594224,,Nassau gate,Morn,Sunday,53.13117696,,Nassau gate,Noon,Sunday,64.49811252,,Nassau gate,Afternoon,Sunday,65.41884357,,Pearse gate,Morn,Tuesday,61.12599112,,Pearse gate,Noon,Tuesday,43.67014442,,Pearse gate,Afternoon,Tuesday,47.12621447,,Pearse gate,Morn,Wednesday,66.79640097,,Pearse gate,Noon,Wednesday,63.49735031,,Pearse gate,Afternoon,Wednesday,68.9178,,Pearse gate,Morn,Saturday,57.868569,,Pearse gate,Noon,Saturday,64.8315812,,Pearse gate,Afternoon,Saturday,51.59156239,,Pearse gate,Morn,Sunday,54.10719446,,Pearse gate,Noon,Sunday,68.9928,,Pearse gate,Afternoon,Sunday,57.12402833
